id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
348,15576680,Tien,678,France,Male,46,6,0,1,1,0,91574.92,0
349,15701605,Scott,537,Spain,Male,32,5,0,2,1,0,149170.92,0
350,15631310,Chinedum,679,France,Male,44,5,0,2,0,0,158610.89,0
351,15766787,Tuan,635,France,Male,34,7,106486.66,1,1,0,171430.16,0
352,15688880,Okechukwu,564,Germany,Male,36,6,121023.26,1,1,0,100843.82,0
353,15747821,Nwabugwu,711,France,Male,40,7,0,2,0,0,157072.91,0
354,15670584,Hsiao,719,France,Male,40,5,101160.99,1,0,0,175072.47,0
355,15578738,Trevisani,652,France,Female,31,5,116933.11,1,1,0,93629.66,0
356,15706506,T'ien,708,Germany,Male,33,9,134796.02,1,1,0,156906.15,0
357,15605918,T'ien,729,France,Female,26,5,0,2,0,1,83773.02,0
358,15789955,Maclean,633,France,Male,29,1,140614.15,1,1,1,121542.33,0
359,15682355,O'Brien,748,France,Male,35,6,0,2,1,1,159475.08,0
360,15718106,Milani,474,France,Male,36,1,0,1,1,0,86797.41,1
361,15665062,Udegbulam,591,France,Male,35,6,142296.13,1,1,1,58961.49,0
362,15669945,Hsueh,627,France,Male,37,5,0,2,1,0,9085,0
363,15689612,Ch'in,626,Spain,Male,36,9,0,2,1,0,54560.79,0
364,15669501,Onyekachukwu,660,France,Male,24,7,0,2,1,0,28797.32,0
365,15783883,Iloerika,605,Germany,Female,28,6,101744.84,2,1,1,100137.7,0
366,15764153,Tsao,590,Germany,Male,42,8,130142.79,1,1,0,86079.67,0
367,15675328,Onyemauchechukwu,472,Spain,Female,38,3,0,2,1,1,172668.39,0
368,15747208,Pinto,492,France,Female,33,5,0,2,1,0,141946.92,1
369,15765650,Tien,724,France,Male,41,6,0,2,0,0,171770.58,0
370,15587066,McIntyre,656,France,Male,40,10,0,2,1,0,187925.75,0
371,15682540,Onyekaozulu,605,France,Male,43,7,0,2,1,0,61602.42,0
372,15749345,P'eng,637,France,Male,37,8,0,2,0,1,131097.9,0
373,15696834,Chia,591,Germany,Female,27,6,97565.74,1,1,0,51113.14,0
374,15641595,Nnamutaezinwa,633,Spain,Female,38,4,79954.61,1,0,1,135067.02,0
375,15604020,Ch'in,663,France,Female,37,9,0,2,1,0,102284.2,0
376,15690041,Ch'ien,696,France,Male,45,8,0,1,1,0,180622.02,1
377,15588933,Ch'iu,786,France,Male,35,6,0,1,1,1,71179.31,0
378,15609623,Nwankwo,564,Spain,Male,43,8,0,2,1,0,50560.45,0
379,15662091,T'an,564,France,Female,56,7,0,1,1,1,131473.31,1
380,15682868,Cremonesi,585,Spain,Male,33,6,0,2,0,0,182436.81,0
381,15572706,Onyemauchechukwu,727,Spain,Male,40,7,161766.87,2,1,0,91981.85,0
382,15690164,Chien,692,Germany,Male,28,8,111362.53,2,1,0,151903.6,0
383,15673584,Chiazagomekpere,593,Spain,Female,28,10,0,2,1,1,60906.12,0
384,15633283,Chien,682,Spain,Female,34,9,0,2,1,0,125062.02,0
385,15632848,Chiemenam,485,France,Male,49,3,96891.46,2,0,1,113932.49,0
386,15595577,Yobachi,704,France,Male,38,5,0,2,0,1,134732.99,0
387,15761053,Nwora,773,France,Male,41,9,154485.74,1,1,1,154460.68,0
388,15583499,Young,683,Spain,Female,38,6,0,2,1,0,170893.85,0
389,15593782,Nnamutaezinwa,648,Germany,Male,41,8,88977.39,1,1,0,139979.15,1
390,15631868,Chiu,744,Germany,Male,60,4,141952.07,1,1,0,146715.07,1
391,15812365,Mazzanti,711,France,Male,33,8,0,1,1,1,157891.11,0
392,15771056,Nkemjika,589,Spain,Male,39,1,0,2,1,0,181224.56,0
393,15732660,Hsing,710,France,Male,30,7,0,1,1,1,126511.94,0
394,15681206,Chukwuemeka,575,France,Female,41,10,150777.1,1,1,0,137146.46,1
395,15802466,Galkin,604,France,Male,35,2,0,2,1,0,54947.51,0
396,15738751,Lo Duca,509,Spain,Female,36,5,0,1,1,0,135655.29,0
397,15688760,Efremova,741,France,Female,61,4,0,1,1,1,62830.97,1
398,15607988,Y?,573,France,Male,28,2,0,2,0,1,172490.78,0
399,15769308,Lo,597,Germany,Female,44,1,147511.26,1,0,0,51587.04,0
400,15649124,Palermo,670,France,Female,24,9,113905.48,1,0,1,181794.86,0
401,15613048,Ts'ui,714,France,Male,39,0,0,2,1,1,122960.98,0
402,15650068,Lai,635,France,Male,36,8,0,2,1,0,130686.59,0
403,15706899,Chidubem,651,Germany,Male,36,7,121453.63,2,0,1,102530.35,0
404,15746035,Chukwuemeka,635,Spain,Male,36,9,0,1,1,0,166677.35,0
405,15756333,Teng,651,France,Male,33,3,0,2,1,0,155047.11,0
406,15745324,K'ung,696,Spain,Female,39,6,0,2,1,0,85901.09,0
407,15764708,Tsou,572,Spain,Female,51,8,84587.9,1,0,1,121848.88,1
408,15582948,Genovese,675,France,Male,56,7,0,1,0,0,163443.08,1
409,15732903,Martin,682,Germany,Male,52,6,149961.11,1,1,0,15246.83,1
410,15778515,P'eng,648,France,Female,37,2,0,2,1,1,141167.37,0
411,15772383,Macleod,704,Germany,Male,37,5,95624.36,2,1,1,131644.41,0
412,15659800,Chiang,573,France,Male,41,7,91547.84,1,1,0,135083.73,0
413,15737265,MacDevitt,569,France,Female,62,4,132084.66,1,1,0,146738.83,1
414,15772423,Chien,544,Spain,Female,54,3,0,1,0,0,148527.56,1
415,15795511,Chukwumaobim,706,Spain,Male,39,4,0,2,0,0,167973.63,0
416,15629117,Azuka,697,France,Female,41,8,0,2,1,1,149912.28,0
417,15752312,Chinedum,685,Germany,Male,31,7,132837.7,2,1,0,89800.14,0
418,15639357,Hsiung,682,France,Male,29,7,84350.21,1,1,0,75858.49,1
419,15626985,Yobanna,697,Spain,Male,46,9,0,1,1,0,111098.76,1
420,15591091,Trevisani,596,Germany,Male,30,6,118885.37,2,1,1,170528.63,0
421,15766066,Hsiung,685,France,Female,55,7,0,1,1,1,183717.94,1
422,15675380,Chukwujamuike,537,Germany,Female,44,5,138912.17,1,0,0,105599.65,1
423,15769346,Chinomso,636,France,Male,41,2,98298.18,1,1,1,90189.72,0
424,15665629,Udegbunam,691,France,Male,40,2,0,2,0,0,125083.29,0
425,15690164,Hs?,535,France,Male,38,7,0,2,1,1,90876.95,0
426,15791333,T'ao,614,France,Female,34,2,129731.64,1,1,0,12182.15,0
427,15690134,P'eng,588,Spain,Male,23,0,0,2,0,0,91098.76,0
428,15589488,Ts'ao,615,Germany,Male,42,5,127723.25,1,1,0,4493.12,1
429,15771750,Onuoha,581,Germany,Male,32,9,133432.59,1,1,1,64511.44,0
430,15793896,Smith,681,Germany,Female,35,0,106190.55,1,1,0,173516.71,1
431,15794916,Ch'en,591,Spain,Female,33,5,0,2,1,0,112289.06,0
432,15576065,Babbage,749,France,Male,35,2,0,2,0,0,169642.13,0
433,15761047,Gartrell,535,Spain,Male,31,8,120787.18,1,0,0,47271.61,0
434,15757837,Ch'ien,735,Germany,Male,34,5,132412.38,1,1,0,167030.51,0
435,15675141,Bellucci,603,France,Female,42,1,0,2,0,0,160593.41,0
436,15648967,Manna,605,France,Male,23,2,0,2,0,0,92888.52,0
437,15571666,King,667,France,Female,37,6,0,2,0,0,159840.33,0
438,15592077,Calabrese,703,France,Male,58,5,0,1,1,0,162858.29,1
439,15656005,Hsueh,710,France,Male,31,4,0,2,1,0,91406.62,0
440,15650068,Chikwado,633,France,Male,37,3,0,1,1,1,54277.45,1
441,15714260,Chidubem,681,Spain,Male,39,1,0,2,0,1,146851.73,0
442,15603088,De Salis,558,France,Male,36,4,0,1,1,0,148087.88,0
443,15593468,Obidimkpa,744,Germany,Female,50,5,127642.44,1,1,0,122925.4,1
444,15690664,Nwagugheuzo,811,France,Male,33,3,106344.95,1,1,0,61792.53,0
445,15756875,Yobanna,679,France,Female,35,8,0,2,0,0,181605.85,0
446,15689328,Chiazagomekpere,751,Germany,Male,48,5,135870.79,1,1,0,166520.96,1
447,15589320,Nwankwo,581,France,Male,36,2,0,2,1,0,48170.93,0
448,15663885,Y?an,735,France,Male,45,4,0,2,1,0,129938.08,0
449,15753831,Y?,667,France,Male,29,6,0,2,1,1,70523.92,0
450,15711378,Chukwumaobim,684,Spain,Female,31,8,83765.35,1,1,1,46630.47,0
451,15728005,Hs?,694,Germany,Male,37,3,141789.15,2,1,0,67431.28,0
452,15596972,Sagese,678,France,Female,28,0,0,1,1,0,60584.33,0
453,15671165,Hughes,687,France,Female,36,1,0,2,0,1,162922.65,0
454,15761554,Lo Duca,634,France,Female,51,3,0,1,1,0,168035.62,1
455,15641640,Ch'ang,656,Germany,Male,52,9,141553.19,1,1,1,121451.21,1
456,15583576,Y?an,755,France,Female,33,2,0,2,1,1,131043.2,0
457,15651713,Gomes,625,France,Male,48,9,0,1,1,0,177896.92,1
458,15665963,H?,737,France,Female,44,5,0,1,1,0,143665.44,1
459,15624755,Obialo,732,France,Female,40,7,0,2,1,1,105720.09,0
460,15736043,Shao,706,France,Male,31,1,0,2,1,1,93629.66,0
461,15591525,Pinto,632,France,Male,30,8,0,1,1,1,51548.14,0
462,15684512,McGregor,591,Spain,Male,40,6,0,1,0,0,68831.72,1
463,15698872,Maclean,684,France,Male,46,3,0,2,1,1,141454.11,0
464,15809263,Tien,554,France,Male,22,8,0,2,1,1,57876.05,0
465,15736399,Bancroft,537,France,Male,31,1,0,1,1,0,28407.4,0
466,15688880,Aitken,663,France,Male,34,6,0,2,1,0,181461.46,0
467,15611186,Tien,742,Germany,Male,44,10,139973.65,2,1,0,86420.29,0
468,15672798,Tseng,622,France,Female,58,5,0,3,1,0,171733.43,1
469,15731555,Mazzanti,682,France,Male,35,2,0,2,0,1,102908.91,0
470,15670039,Brient,639,Spain,Male,36,10,0,2,1,1,176750.81,0
471,15697567,Fanucci,547,Germany,Male,38,0,122831.58,2,1,0,182436.81,0
472,15703793,Walker,573,France,Male,38,5,105229.76,1,0,1,131736.23,0
473,15702801,Nwachukwu,598,France,Female,32,6,0,2,0,1,158750.28,0
474,15794849,Ch'en,559,France,Male,36,5,0,2,1,0,186785.01,0
475,15711489,Li Fonti,719,France,Female,50,4,0,1,1,0,135985.64,1
476,15754919,Palerma,756,Germany,Male,55,6,173340.83,1,1,0,140763.17,1
477,15763874,Chia,714,France,Male,61,0,0,2,1,1,61666.87,0
478,15594576,T'ien,506,Spain,Male,38,4,151766.71,1,1,1,139946.68,0
479,15646764,Hsiung,630,France,Male,30,1,99010.67,1,0,1,62845.64,0
480,15692575,Ch'eng,717,Germany,Female,55,2,109730.22,1,1,1,123427.98,1
481,15627697,Fanucci,579,France,Male,40,3,0,2,0,1,120852.85,0
482,15636061,De Luca,641,Spain,Female,37,3,0,1,1,1,142963.29,0
483,15661830,Ts'ui,629,France,Male,37,6,0,2,1,1,175380.77,0
484,15771629,Nwachukwu,594,France,Female,31,2,81025.6,1,1,0,149535.97,0
485,15714883,Onyeorulu,611,France,Male,42,5,95741.75,1,1,1,81292.33,0
486,15634564,Udobata,751,Germany,Female,32,0,156570.86,1,0,0,180134.88,0
487,15627859,K?,592,France,Male,42,4,0,2,1,1,166677.54,0
488,15744553,Kuo,707,Germany,Male,21,6,140197.18,1,1,0,29861.13,0
489,15651022,Tsao,662,Spain,Female,46,10,124043.8,1,1,1,162960.05,1
490,15714057,Trevisano,539,Spain,Male,60,3,119565.92,1,1,1,67788.29,0
491,15679760,Tseng,628,France,Female,27,8,0,2,0,1,111421.77,0
492,15772381,Ts'ai,785,France,Male,34,0,0,2,1,0,178268.36,0
493,15641715,Chiu,726,Germany,Male,39,7,113536.62,1,0,0,179446.31,1
494,15607330,T'ien,667,Germany,Female,41,10,117301.61,1,0,0,143614.01,0
495,15726776,Pisani,599,Spain,Male,31,5,0,1,1,1,135655.29,0
496,15766609,Teng,714,France,Female,41,2,0,1,1,0,187816.59,0
497,15668971,Uchechukwu,624,France,Female,33,5,0,2,1,0,49637.65,0
498,15649024,L?,697,France,Female,57,3,0,2,1,1,47322.05,0
499,15796370,Yobanna,607,Germany,Female,46,5,124577.15,1,1,0,12092.03,1
500,15626985,Palerma,697,Germany,Male,27,2,137781.65,2,1,0,143437.05,0
501,15627854,Chukwuemeka,662,Germany,Male,41,7,137262.71,1,0,0,124626.57,1
502,15595726,Ponomarev,604,Spain,Male,38,4,131240.61,1,1,0,145568.4,0
503,15687079,Nkemakonam,762,France,Male,35,8,0,1,1,1,118971.74,0
504,15671139,Onyekaozulu,648,France,Female,36,5,0,2,1,0,64849.74,0
505,15637646,Ch'in,709,France,Male,38,9,0,2,1,1,129936.53,0
506,15793042,Nnamdi,729,Spain,Male,30,7,120105.43,1,1,1,101728.46,0
507,15588928,Fomin,676,France,Male,44,4,0,2,1,1,93739.71,0
508,15634359,Manna,679,France,Male,56,7,0,3,0,0,5791.85,1
509,15761364,Iadanza,516,Spain,Male,52,1,0,1,0,1,167538.66,1
510,15773789,Yevseyev,572,France,Female,48,7,0,2,1,1,82647.64,0
511,15686983,Onyemauchechukwu,774,France,Female,39,8,0,2,1,0,109057.56,0
512,15699467,Hsueh,710,Spain,Female,41,9,0,2,0,1,55829.25,0
513,15745355,Milani,645,France,Male,40,8,0,1,0,0,147545.65,1
514,15758081,Ch'iu,714,France,Male,40,2,90450,1,0,1,93524.19,0
515,15715079,Okechukwu,559,France,Female,29,3,0,1,1,0,143619.52,1
516,15776936,Hughes,627,France,Female,32,2,124576.65,1,1,0,77511.45,0
517,15711352,Ch'en,652,France,Male,28,8,141136.62,1,1,1,146041.45,0
518,15647898,Fetherstonhaugh,583,France,Female,47,9,162926.6,1,0,1,67769.94,1
519,15685765,Chidubem,556,France,Female,30,4,0,2,1,1,135925.72,0
520,15793331,Nwora,677,France,Female,50,1,0,1,1,0,161848.03,1
521,15676091,Brown,544,France,Female,29,0,0,1,1,1,97908.01,0
522,15588235,Onyekachi,706,Germany,Female,47,1,148074.79,1,1,1,170968.99,1
523,15583857,Hs?eh,739,France,Male,37,7,0,2,1,1,152790.92,0
524,15749951,Chinweike,707,France,Female,28,3,143391.07,1,1,1,146891.07,0
525,15669411,Ts'ai,692,Germany,Male,40,7,125456.07,2,0,0,109742.55,0
526,15787830,Tsao,652,France,Male,40,4,0,1,0,0,52795.57,0
527,15608886,Onyemauchechukwu,647,Germany,Male,47,4,90560.48,1,1,0,143598.7,1
528,15592300,Chiang,654,Germany,Female,42,5,123374.46,1,0,0,187946.55,1
529,15690169,Hsiung,663,France,Male,44,4,0,2,0,1,93336.3,0
530,15791836,Chiazagomekpele,593,France,Male,34,3,0,2,1,0,55829.25,0
531,15597951,Kenechukwu,714,France,Male,25,7,0,2,1,0,143433.05,0
532,15616088,Tuan,653,Germany,Male,38,10,124053.03,1,1,0,120540.83,1
533,15709917,Ch'ien,682,Spain,Male,29,7,127864.4,1,1,1,149184.15,0
534,15713819,Ting,732,France,Male,40,9,0,1,1,0,82972.64,0
535,15799435,Chiang,591,France,Male,42,8,0,2,1,0,102280.29,0
536,15775082,Koger,648,Spain,Male,28,7,0,1,1,1,824,0
537,15672640,Onwuka,637,France,Female,36,1,128605.32,1,1,1,71672.86,0
538,15605037,Yobanna,656,France,Female,32,5,0,2,1,0,139919.38,0
539,15742404,Ndubueze,766,France,Male,34,3,0,2,1,0,64872.33,0
540,15615032,Ch'iu,748,France,Male,35,5,0,2,1,1,95957.09,0
541,15752984,Lucchesi,549,Germany,Female,27,8,108396.67,1,1,0,60552.44,0
542,15699479,K?an,850,France,Male,30,2,0,2,1,1,153771.8,0
543,15773098,Chinagorom,664,France,Female,36,5,0,2,1,0,52327.57,0
544,15649024,Iloabuchi,695,Germany,Male,27,2,104760.82,2,1,1,194808.51,0
545,15626608,Lai,694,Spain,Male,30,5,76989.97,1,0,1,131284.96,0
546,15649523,Chiu,578,Germany,Female,33,9,136596.12,2,1,1,139947.17,0
547,15583090,Ting,718,Spain,Female,47,6,0,1,1,1,160593.41,1
548,15606841,Lu,590,France,Male,35,1,0,2,1,1,72909.75,0
549,15662632,Folliero,585,France,Female,47,3,0,2,1,0,62634.94,0
550,15635388,T'ang,584,Germany,Female,49,2,122338.21,1,1,0,119059.13,1
551,15779174,Uren,667,France,Female,41,9,0,2,1,1,173632.92,0
552,15585748,Nweke,646,France,Male,35,9,0,2,1,0,161388.22,0
553,15573926,Ch'iu,646,Germany,Female,38,5,104887.43,1,1,0,188593.98,1
554,15654891,Nnaife,663,France,Male,32,2,0,2,1,0,168035.62,0
555,15573077,Okonkwo,656,Spain,Female,33,3,0,2,1,0,164081.42,0
556,15765311,O'Loghlin,619,France,Male,38,7,0,2,1,0,54949.73,0
557,15736274,Chin,850,Spain,Male,28,2,0,2,0,1,182076.97,0
558,15742309,Chibuzo,774,France,Male,37,9,129120.64,1,1,1,77832.62,0
559,15791174,Milne,726,Germany,Female,43,6,123322.15,1,1,0,181430.91,0
560,15804787,Lettiere,679,France,Male,34,4,0,2,1,0,172629.67,0
561,15585892,Onyemauchechukwu,576,France,Male,26,1,145580.62,1,1,0,170528.63,0
562,15786463,Ponomaryova,705,Spain,Female,36,8,0,2,1,1,146652.11,0
563,15685829,L?,581,Germany,Male,29,3,124053.03,2,0,1,143665.44,0
564,15605968,Chiedozie,652,Germany,Female,45,1,123783.91,2,1,0,84908.2,1
565,15686696,K'ung,485,Spain,Male,44,3,0,2,1,1,167573.06,0
566,15625592,Hsieh,744,France,Male,31,6,0,2,1,0,73882.49,0
567,15671779,Onwuamaeze,676,France,Female,38,1,141136.61,1,1,0,115429.32,0
568,15815615,Udinese,564,Spain,Female,54,5,124439.58,1,1,0,139048,1
569,15574324,Chinwendu,612,France,Female,38,6,0,1,1,1,96528,0
570,15751445,Obiora,555,Spain,Female,49,5,0,1,0,0,91560.63,1
571,15759480,Chinweuba,688,France,Male,33,2,0,1,1,1,82547.01,0
572,15656822,Hs?,746,France,Male,36,8,0,2,1,1,132473.23,0
573,15617348,Iqbal,598,France,Male,33,1,0,2,1,1,86981.45,0
574,15794468,Fiorentino,696,Germany,Male,25,4,118899.45,1,1,1,86460.28,0
575,15572265,Mazzanti,708,Spain,Male,38,1,0,2,1,0,177737.07,0
576,15736431,Chidubem,703,France,Female,45,3,0,3,1,0,123882.73,1
577,15794580,Clements,571,France,Female,40,8,0,2,1,0,48242.38,0
578,15670552,Fanucci,766,Germany,Female,39,6,120875.23,1,1,0,119755,0
579,15784597,Hsia,637,France,Female,36,2,0,2,1,0,153064.82,0
580,15573741,Ch'ien,619,France,Male,35,6,0,2,1,0,152843.53,1
581,15605037,Teng,682,France,Male,30,1,0,2,1,0,103914.4,0
582,15738662,Chin,711,Spain,Female,22,9,0,2,1,0,142516.35,0
583,15792228,Hao,593,Germany,Female,42,2,122570.87,2,1,0,154460.16,0
584,15679611,Yermakova,579,France,Male,36,2,79858.15,1,0,1,132973.21,0
585,15794549,Ch'en,648,France,Male,40,1,0,2,1,0,115767.93,0
586,15742269,Liao,748,France,Male,42,10,0,2,1,0,130529.13,0
587,15651389,De Bernales,661,Spain,Female,39,1,0,2,1,1,93336.3,0
588,15602731,Manna,597,France,Male,32,2,0,2,1,1,96444.88,0
589,15656683,Folliero,758,Germany,Male,43,4,155974.15,1,1,1,145936.28,0
590,15776939,Hsiung,622,Spain,Female,32,1,0,1,1,1,57871.95,0
591,15794874,Ch'eng,663,France,Male,37,0,0,2,1,1,166929.43,0
592,15589949,Chinwendu,604,Spain,Female,31,10,0,2,1,0,91429.74,0
593,15594878,Lo,641,Germany,Male,37,1,115518.07,2,1,1,131281.28,0
594,15728362,Ponomaryov,648,France,Female,38,8,0,2,1,0,89983.02,0
595,15667460,Ugonnatubelum,605,Spain,Female,37,5,0,2,1,0,183682.09,0
596,15689344,Lucciano,751,Spain,Male,30,7,125961.74,2,0,1,143960.72,0
597,15658427,Onwughara,753,France,Female,43,5,0,1,1,1,156424.4,1
598,15701164,Chijindum,587,Spain,Male,31,8,0,2,1,1,91347.76,0
599,15650026,Miah,619,France,Female,60,9,151411.66,1,1,1,62449.07,1
600,15736990,Chiu,645,Spain,Female,36,5,0,2,1,1,93820.58,0
601,15693382,Toscani,675,Spain,Male,26,7,129748.54,2,1,1,86490.09,0
602,15571059,Chukwudi,670,France,Female,30,1,91070.43,1,1,1,66979.06,0
603,15792222,T'ang,485,Germany,Female,34,7,121205.15,2,0,0,103396.09,0
604,15703037,T'ang,653,Spain,Female,28,8,0,2,1,1,140937.97,0
605,15772030,Chimezie,727,Spain,Female,41,0,57530.06,1,1,0,175893.53,0
606,15571065,Chia,687,France,Male,33,7,0,2,1,0,77878.62,0
607,15808760,Lo Duca,673,France,Female,44,8,0,2,1,1,135077.01,0
608,15587978,Mancini,850,France,Female,35,7,0,2,1,0,159899.97,0
609,15601008,Brient,696,France,Male,35,10,0,1,0,1,91574.92,0
610,15736431,Cremonesi,607,Spain,Male,36,2,0,2,1,1,114869.55,0
611,15749103,Hsia,576,France,Male,28,6,0,2,1,0,58601.61,0
612,15651369,Scott,549,France,Female,41,6,0,2,0,1,70899.27,0
613,15792668,O'Donnell,755,Spain,Male,28,1,0,2,1,1,5408.74,0
614,15676966,Rubeo,681,France,Female,34,4,0,2,1,0,166031.08,0
615,15585748,De Luca,609,France,Female,43,9,0,2,1,0,139048,1
616,15686696,McGregor,652,Spain,Male,34,4,0,1,1,0,128881.87,1
617,15598884,Lajoie,591,Spain,Male,33,3,0,2,1,1,129107.97,0
618,15720671,Nwachinemelu,596,France,Male,31,3,112949.71,1,0,0,150468.18,0
619,15665088,Onyemauchechukwu,708,Spain,Male,32,2,147069.78,2,1,1,125979.36,0
620,15692599,Chidubem,658,Spain,Male,31,1,0,2,1,0,88592.8,0
621,15803378,Davison,714,France,Male,47,6,0,1,1,1,173516.71,0
622,15590637,O'Sullivan,683,Germany,Female,36,6,125785.23,1,0,0,131097.9,0
623,15686983,Chioke,711,Spain,Male,41,1,0,2,1,1,89040.61,0
624,15657778,Ugorji,576,France,Female,37,7,108914.17,1,0,0,161429.01,0
625,15693526,Chigolum,682,France,Female,46,3,56580.95,1,0,0,123872,1
626,15591628,Chidiebere,598,France,Male,37,6,0,2,0,0,62402.38,0
627,15686885,Nwachinemelu,535,France,Male,35,2,0,2,1,1,76679.6,0
628,15813095,Chidiegwu,605,Germany,Male,42,9,121440.04,2,0,1,147090.9,0
629,15643658,Otoole,758,France,Female,44,0,0,1,1,0,40318.33,0
630,15783863,Sarratt,584,Spain,Female,39,8,138162.41,1,1,1,142223.94,0
631,15699389,Hs?,571,Spain,Male,36,3,0,2,0,0,131772.51,0
632,15585892,Onuora,639,France,Male,57,4,0,2,1,1,83679.46,0
633,15811589,Hsiao,607,France,Male,38,7,0,2,1,1,171774.5,0
634,15669945,Chibuzo,678,Germany,Female,49,4,113599.74,1,0,0,156878.22,1
635,15710689,Chidubem,675,Spain,Female,33,1,0,2,1,0,87941.85,0
636,15790750,Dyer,584,Germany,Male,41,9,103219.47,2,1,0,141210.5,0
637,15803479,Chukwuebuka,596,France,Male,40,3,133776.86,1,1,1,102297.15,0
638,15684461,Ts'ui,631,France,Female,34,0,0,2,1,0,131736.23,0
639,15729362,Mazzi,631,France,Male,31,2,0,2,1,0,140763.18,0
640,15572294,Chiu,677,France,Female,32,9,0,2,1,1,79222.02,0
641,15663438,P'eng,677,France,Male,30,5,0,2,1,1,165082.25,0
642,15571305,Hsieh,537,France,Male,38,7,132287.92,1,0,1,57549.65,0
643,15626044,Ch'ang,682,France,Female,39,3,0,2,1,0,62367.67,0
644,15772472,Fiorentino,661,France,Male,37,2,0,2,1,0,100101.06,0
645,15606472,Chineze,743,France,Female,57,6,171137.62,1,1,1,84421.34,0
646,15681180,Nwachinemelu,695,France,Male,47,0,0,1,1,0,82870.75,0
647,15762928,Chien,709,Germany,Female,39,9,139432.37,2,0,1,26136.13,0
648,15674551,Ch'iu,682,France,Male,45,4,0,2,1,0,116672.02,0
649,15592736,Chukwujamuike,683,Spain,Male,34,6,0,2,1,0,38691.34,0
650,15803764,Ewing,663,France,Female,34,4,0,2,0,0,156953.52,0
651,15604787,Nkemakonam,637,Germany,Female,33,8,120822.86,2,1,1,62337.67,0
652,15589924,Genovese,593,France,Male,43,6,122453.97,1,1,1,78436.36,0
653,15809309,Ukaegbunam,693,Germany,Female,38,8,86569.76,1,0,0,59061.25,0
654,15732621,Chijindum,633,Germany,Male,30,8,120787.18,2,1,1,147040.25,0
655,15737506,Chikwendu,646,France,Male,42,9,0,1,1,0,70810.6,1
656,15712176,Oguejiofor,684,France,Male,24,7,0,2,1,0,131473.19,0
657,15692406,Chin,758,Germany,Female,39,4,110717.38,1,1,0,153920.27,0
658,15585067,Brazenor,639,France,Female,37,8,0,1,1,1,172459.39,0
659,15581811,Cattaneo,755,France,Female,47,6,0,2,1,1,84760.32,0
660,15761364,Chin,728,France,Male,38,4,0,2,1,0,67840.81,0
661,15714642,Pisano,572,France,Male,29,7,0,2,1,1,103379.31,0
662,15746451,Mazzanti,643,Germany,Female,51,3,97975.21,1,0,0,141896.74,1
663,15585367,Hsueh,678,France,Male,46,3,0,1,1,1,163714.92,0
664,15790846,Iqbal,573,Spain,Female,34,5,170172.9,2,1,0,159899.97,0
665,15742378,Yobanna,682,Germany,Female,33,7,141827.33,1,1,1,135650.29,0
666,15630661,Ch'en,707,Spain,Female,38,7,0,2,1,1,143913.32,0
667,15639217,Chiekwugo,684,Germany,Female,37,1,178095.55,1,0,1,105433.53,0
668,15687540,Ch'eng,589,Spain,Male,31,8,94493.03,1,1,0,141872.05,0
669,15644851,Chiang,631,Spain,Male,29,7,124053.03,1,1,1,69320.97,0
670,15693814,Y?,817,Germany,Male,57,1,128412.61,2,1,1,127951.81,1
671,15598521,Kambinachi,614,France,Male,37,4,132460.24,1,1,0,75832.53,0
672,15680167,Macleod,850,France,Male,50,8,0,1,1,0,113481.02,1
673,15782219,Chukwukadibia,653,France,Male,39,7,0,1,1,0,136329.96,0
674,15621435,Ch'eng,613,Germany,Female,38,2,99713.87,2,0,0,134851.12,0
675,15675141,Brown,762,France,Female,39,2,0,2,1,0,479.54,0
676,15674671,Ritchie,753,France,Male,39,0,0,2,1,0,157564.75,0
677,15692430,Chia,639,France,Female,53,8,123870.07,1,1,0,79633.38,1
678,15703037,Folliero,598,France,Female,34,1,0,2,1,0,112973.34,0
679,15742618,Ugoji,711,France,Female,39,4,0,2,0,0,171733.22,0
680,15746802,Milanesi,643,Germany,Male,48,3,129855.32,2,0,0,162922.65,1
681,15737509,Hsiao,687,France,Male,44,7,152265.43,1,0,0,107876.91,0
682,15591512,Nwoye,659,Germany,Female,59,1,93969.86,1,1,0,81251.24,1
683,15741745,Kao,719,France,Female,43,10,0,2,1,1,174027.3,0
